Kingdom,Phylum,Class,Order,Family,Genus,Species,Common name,Female maturity (days),Male maturity (days),Gestation/Incubation (days),Litter/Clutch size,Litters/Clutches per year,log10 Birth weight (g),log10 Adult weight (g),Maximum longevity (yrs)
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,cooperii,Cooper's hawk,730.0,730.0,24.0,4.0,1.0,1.4471580313422192,2.7215138420840224,20.3
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,chrysaetos,Golden eagle,1460.0,1460.0,40.0,2.0,1.0,2.0437551269686796,3.681241237375587,48.0
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed hawk,730.0,730.0,31.0,3.0,1.0,1.760422483423212,3.1341771075767664,30.7
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lagopus,Rough-legged hawk,730.0,730.0,29.0,5.0,1.0,1.619302075875608,2.991509604008035,18.8
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,Red-shouldered hawk,365.0,365.0,33.0,3.5,1.0,1.5440680443502757,2.7831886910752575,22.4
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,platypterus,Broad-winged hawk,365.0,365.0,25.0,2.5,1.0,1.4471580313422192,2.6570558528571038,18.3
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,regalis,Ferruginous hawk,730.0,730.0,32.0,3.0,1.0,1.7126497016272113,3.1760912590556813,23.7
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,swainsoni,Swainson's hawk,730.0,730.0,31.0,3.0,1.0,1.5954962218255742,2.991509604008035,24.9
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,cyaneus,Northern harrier,365.0,365.0,31.0,4.4,1.0,1.376576957056512,2.593286067020457,17.1
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,mississippiensis,Mississippi kite,365.0,365.0,31.0,2.0,1.0,1.2304489213782739,2.424881636631067,11.2
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rostrhamus,sociabilis,Snail kite,365.0,365.0,30.0,3.0,2.0,1.4668676203541096,2.5471591213274176,17.0
Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Cathartes,aura,Turkey vulture,4015.0,4015.0,39.0,2.0,1.0,1.7781512503836436,3.342422680822206,20.8
Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Black vulture,2920.0,2920.0,35.0,2.0,1.0,1.845098040014257,3.3560258571931225,25.5
Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Gymnogyps,californianus,California condor,2190.0,2190.0,57.0,1.0,2.0,2.2678754193188975,4.048247531803974,45.0
Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,haliaetus,Osprey,1095.0,1095.0,38.0,3.0,1.0,1.7015679850559273,3.1341771075767664,32.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,sponsa,Wood duck,365.0,365.0,31.0,12.0,2.0,1.3747483460101038,2.6559064181802152,22.5
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,acuta,Northern pintail,240.0,240.0,22.0,7.5,1.0,1.414973347970818,2.857935264719429,27.4
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,americana,American wigeon,365.0,365.0,23.0,9.0,1.0,1.380211241711606,2.8997110945711446,21.3
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,clypeata,Northern shoveler,240.0,240.0,23.0,11.0,1.0,1.3617278360175928,2.787460474518415,22.6
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,crecca,Green-winged teal,180.0,180.0,22.0,10.0,1.0,1.1760912590556813,2.5363058723510337,27.1
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,cyanoptera,Cinnamon teal,365.0,365.0,23.0,10.0,1.5,1.2600713879850747,2.6138418218760693,12.9
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,discors,Blue-winged teal,240.0,240.0,24.0,10.0,1.0,1.2624510897304295,2.6232492903979003,23.2
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,fulvigula,Mottled duck,365.0,365.0,26.0,10.0,1.0,1.5171958979499742,2.9777236052888476,20.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,laysanensis,Laysan duck,365.0,365.0,28.0,3.8,1.0,1.414973347970818,2.6989700043360187,12.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,Mallard,365.0,365.0,26.0,9.0,1.0,1.515873843711679,3.020402720983878,29.1
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,rubripes,American black duck,365.0,365.0,28.0,9.0,1.0,1.505149978319906,2.99943504987633,26.6
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,strepera,Gadwall,240.0,240.0,26.0,10.0,1.0,1.551449997972875,2.8981764834976764,28.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,albifrons,Greater white-fronted goose,1095.0,1095.0,27.0,5.0,1.0,1.9556877503135057,3.4282968139828798,47.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,affinis,Lesser scaup,365.0,365.0,24.0,10.0,1.0,1.4885507165004443,2.8959747323590648,18.3
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,americana,Redhead,365.0,365.0,26.0,13.0,1.0,1.575187844927661,3.0323366598457353,22.6
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,collaris,Ring-necked duck,365.0,365.0,27.0,9.0,1.0,1.4668676203541096,2.8674674878590514,20.4
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,marila,Greater scaup,365.0,365.0,26.0,9.0,1.0,1.665580991017953,2.967781908075799,22.1
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,valisineria,Canvasback,240.0,240.0,24.0,9.0,1.0,1.6503075231319364,3.082354451330969,29.5
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,bernicla,Brent goose,730.0,730.0,24.0,4.0,1.0,1.639486489268586,3.0656543935149627,28.8
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,canadensis,Canada goose,730.0,730.0,26.0,5.0,1.0,1.9319661147281726,3.505149978319906,42.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,sandvicensis,Hawaiian goose,912.0,730.0,30.0,4.0,1.0,1.958085848521085,3.3324384599156054,42.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,albeola,Bufflehead,730.0,730.0,30.0,8.0,1.0,1.376576957056512,2.6020599913279625,18.7
Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,clangula,Common goldeneye,730.0,730.0,30.0,10.0,1.0,1.5809249756756194,2.952240145847329,18.4
Animalia,Chordata,Aves,Anseriformes,Anatidae,Chen,caerulescens,Snow goose,730.0,730.0,24.0,4.0,1.0,1.9777236052888478,3.4481882578264753,27.5
Animalia,Chordata,Aves,Anseriformes,Anatidae,Chen,canagica,Emperor goose,365.0,365.0,24.0,4.9,1.0,1.912753303671323,3.332034277027518,12.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Chen,rossii,Ross's goose,570.0,570.0,21.0,4.0,1.0,1.8129133566428555,3.2342641243787895,22.5
Animalia,Chordata,Aves,Anseriformes,Anatidae,Clangula,hyemalis,Oldsquaw,730.0,730.0,24.0,7.0,1.0,1.3979400086720377,2.940516484932567,22.7
Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,buccinator,Trumpeter swan,730.0,730.0,35.0,5.0,1.0,2.342422680822206,4.113943352306837,32.5
Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,columbianus,Tundra swan,730.0,730.0,31.0,4.0,1.0,2.2528530309798933,3.8027737252919755,24.1
Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,olor,Mute swan,1095.0,1095.0,36.0,5.3,1.0,2.3521825181113627,3.9190780923760737,70.0
Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,autumnalis,Black-bellied whistling duck,365.0,365.0,27.0,14.0,1.0,1.4885507165004443,2.9180303367848803,8.2
Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,bicolor,Fulvous whistling duck,365.0,365.0,25.0,13.0,1.0,1.4313637641589874,2.8675264111997434,11.2
Animalia,Chordata,Aves,Anseriformes,Anatidae,Histrionicus,histrionicus,Harlequin duck,365.0,365.0,28.0,6.0,1.0,1.5171958979499742,2.7491563540113795,14.6
Animalia,Chordata,Aves,Anseriformes,Anatidae,Lophodytes,cucullatus,Hooded merganser,730.0,730.0,31.0,11.0,1.0,1.4913616938342726,2.8023460595933067,15.7
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,fusca,White-winged scoter,730.0,730.0,28.0,11.0,1.0,1.7363965022766426,3.133794300604513,21.4
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,nigra,Black scoter,730.0,730.0,29.0,9.0,1.0,1.6354837468149122,3.0220982974611403,16.8
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,merganser,Common merganser,730.0,730.0,30.0,10.0,1.0,1.6646419755561255,3.1598678470925665,14.8
Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,Ruddy duck,365.0,365.0,23.0,8.0,1.0,1.6334684555795864,2.733999286538387,13.6
Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,mollissima,Common eider,730.0,730.0,28.0,4.0,1.0,1.88309335857569,3.3283796034387376,37.8
Animalia,Chordata,Aves,Apodiformes,Apodidae,Chaetura,pelagica,Chimney swift,365.0,365.0,20.0,4.5,1.0,0.09691001300805642,1.3579348470004537,15.0
Animalia,Chordata,Aves,Apodiformes,Apodidae,Cypseloides,niger,Black swift,365.0,365.0,24.0,1.0,1.0,0.5185139398778874,1.6532125137753437,16.1
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,colubris,Ruby-throated hummingbird,365.0,365.0,13.0,2.0,2.0,-0.20760831050174613,0.4913616938342727,9.1
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,platycercus,Broad-tailed hummingbird,365.0,365.0,16.0,2.0,2.0,-0.3979400086720376,0.6232492903979004,14.0
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Alca,torda,Razorbill,1460.0,1460.0,36.0,1.0,1.0,1.8048206787211623,2.8609366207000937,42.0
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cepphus,columba,Pigeon guillemot,1095.0,1095.0,31.0,2.0,1.0,1.640481436970422,2.684665864025861,15.2
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cepphus,grylle,Black guillemot,1095.0,1095.0,25.0,2.0,1.0,1.5185139398778875,2.6309361190641916,29.9
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cerorhinca,monocerata,Rhinoceros auklet,1095.0,1095.0,45.0,1.0,1.0,1.7363965022766426,2.7356787259059048,28.2
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,arctica,Atlantic puffin,1460.0,1460.0,42.0,1.0,1.0,1.5987905067631152,2.6906390117159673,40.8
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,hypoleucus,Xantus' murrelet,730.0,730.0,34.0,2.0,1.0,1.3944516808262162,2.2227164711475833,15.0
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Uria,lomvia,Thick-billed murre,1862.0,2081.0,33.0,1.0,1.0,1.8475726591421122,2.984077033902831,29.0
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,alexandrinus,Snowy plover,310.0,331.0,24.0,3.0,1.0,0.7781512503836436,1.568201724066995,19.0
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,melodus,Piping plover,365.0,365.0,28.0,4.0,1.0,0.829303772831025,1.6901960800285136,14.0
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,semipalmatus,Semipalmated plover,912.0,912.0,24.0,4.0,1.0,0.8142475957319202,1.7160033436347992,9.2
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,vociferus,Killdeer,365.0,365.0,24.0,4.0,1.0,0.9934362304976118,1.9444826721501687,10.9
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,dominica,American golden plover,365.0,365.0,26.0,4.0,1.0,1.290034611362518,2.0718820073061255,13.0
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,squatarola,Black-bellied plover,730.0,730.0,27.0,4.0,1.0,1.3304137733491908,2.3502480183341627,25.6
Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,bachmani,Black oystercatcher,1825.0,1825.0,26.0,2.0,1.0,1.5314789170422551,2.8260748027008264,16.0
Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,palliatus,American oystercatcher,1095.0,1095.0,27.0,2.0,1.0,1.5717088318086876,2.7520484478194387,17.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,minutus,Black noddy,730.0,730.0,34.0,1.0,1.0,1.2253092817258628,2.0429690733931802,27.1
Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,stolidus,Noddy tern,1095.0,1460.0,35.0,1.0,1.0,1.3944516808262162,2.250420002308894,26.2
Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,niger,Black tern,730.0,730.0,21.0,3.0,1.0,0.8603380065709937,1.7781512503836436,21.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Gelochelidon,nilotica,Gull-billed tern,1825.0,1825.0,22.0,3.0,1.0,1.3304137733491908,2.3443922736851106,16.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Gygis,alba,Fairy tern,1764.0,1764.0,36.0,1.0,1.0,1.1139433523068367,1.9916690073799486,35.9
Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydroprogne,caspia,Caspian tern,1095.0,1095.0,21.0,2.0,1.0,1.6857417386022637,2.808885867359812,30.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,Herring gull,1825.0,1460.0,26.0,3.0,1.0,1.8293037728310249,3.039017321997412,49.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,californicus,California gull,1095.0,1095.0,25.0,3.0,1.0,1.6989700043360187,2.8394780473741985,30.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,canus,Mew gull,1095.0,730.0,23.0,3.0,1.0,1.6020599913279623,2.6340740254874686,33.7
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,delawarensis,Ring-billed gull,730.0,730.0,21.0,3.0,1.0,1.5599066250361124,2.7147487607250596,31.8
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,hyperboreus,Glaucous gull,1460.0,1460.0,27.0,3.0,1.0,1.8609366207000937,3.0827853703164503,21.1
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,marinus,Great black-backed gull,1825.0,1825.0,27.0,3.0,1.0,1.9294189257142926,3.219715475855501,29.2
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,occidentalis,Western gull,1825.0,1460.0,27.0,3.0,1.0,1.8293037728310249,2.9691828592322613,33.9
Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,fuscatus,Sooty tern,1460.0,1460.0,28.0,1.0,1.0,1.3692158574101427,2.1702617153949575,35.8
Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,Black-legged kittiwake,1460.0,1460.0,27.0,2.0,1.0,1.5563025007672873,2.5010592622177517,28.5
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,dougallii,Roseate tern,1095.0,1095.0,23.0,2.0,1.0,1.1702617153949575,2.0492180226701815,25.7
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,forsteri,Forster's tern,730.0,730.0,23.0,3.0,1.0,1.139249217571607,2.1986570869544226,15.8
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,hirundo,Common tern,1095.0,1095.0,24.0,2.5,1.0,0.09691001300805642,2.0791812460476247,33.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,paradisaea,Arctic tern,1095.0,1095.0,21.0,2.0,1.0,1.1172712956557642,2.0,34.0
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sternula,antillarum,Least tern,1095.0,1095.0,21.0,2.0,1.0,0.8450980400142568,1.6020599913279623,24.1
Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,elegans,Elegant tern,1095.0,1095.0,26.0,1.0,1.0,1.421603926869831,2.399673721481038,20.9
Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,maximus,Royal tern,1095.0,1095.0,28.0,2.0,1.0,1.7481880270062005,2.571708831808688,28.6
Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,sandvicensis,Sandwich tern,1095.0,1095.0,22.0,1.0,1.0,1.4471580313422192,2.3979400086720375,30.8
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,Black-necked (Hawaiian) stilt,365.0,365.0,25.0,4.0,1.0,1.1335389083702174,2.2695129442179165,19.1
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,macularius,Spotted sandpiper,365.0,365.0,20.0,4.0,1.0,0.7810369386211319,1.5314789170422551,12.0
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,interpres,Ruddy turnstone,730.0,730.0,22.0,4.0,1.0,1.0576661039098292,2.1335389083702174,22.3
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alba,Sanderling,730.0,730.0,27.0,4.0,1.5,0.8633228601204559,1.6989700043360187,18.6
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,Dunlin,730.0,730.0,21.0,4.0,1.0,0.9542425094393249,1.7201593034059568,28.8
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,maritima,Purple sandpiper,1095.0,1095.0,22.0,4.0,1.0,0.9590413923210935,1.8142475957319202,20.8
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,mauri,Western sandpiper,730.0,730.0,21.0,4.0,1.0,0.6989700043360189,1.4181354984252321,9.2
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,minutilla,Least sandpiper,365.0,365.0,20.0,4.0,1.0,0.608526033577194,1.414973347970818,16.0
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,pusilla,Semipalmated sandpiper,365.0,365.0,20.0,4.0,1.0,0.6434526764861874,1.4313637641589874,19.3
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,gallinago,Common snipe,365.0,365.0,19.0,4.0,1.0,1.0413926851582251,2.1192558892779365,18.2
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,griseus,Short-billed dowitcher,365.0,365.0,21.0,4.0,1.0,1.0718820073061255,2.0211892990699383,13.3
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,fedoa,Marbled godwit,1095.0,1095.0,24.0,4.0,1.0,1.568201724066995,2.526339277389844,13.7
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,lapponica,Bar-tailed godwit,730.0,730.0,21.0,4.0,1.0,1.4471580313422192,2.507855871695831,34.0
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,phaeopus,Whimbrel,730.0,730.0,22.0,4.0,1.0,1.5440680443502757,2.5631249603380444,24.2
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,minor,American woodcock,300.0,300.0,20.0,4.0,1.0,1.0863598306747482,2.295567099962479,20.9
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,semipalmata,Willet,730.0,730.0,22.0,4.0,1.0,1.4471580313422192,2.4313637641589874,12.6
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,parasiticus,Parasidic jaeger,1200.0,1200.0,26.0,2.0,1.0,1.4548448600085102,2.6488477083728936,31.1
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,americana,Wood stork,1460.0,1460.0,30.0,3.0,1.0,1.792391689498254,3.3979400086720375,27.0
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,Rock dove,140.0,140.0,18.0,2.0,3.0,1.1818435879447726,2.5547313766759667,35.0
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,passerina,Common ground dove,75.0,75.0,13.0,2.0,2.5,0.6989700043360189,1.5440680443502757,7.2
Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,asiatica,White-winged dove,365.0,365.0,13.0,2.0,5.0,0.8864907251724818,2.146128035678238,25.0
Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,macroura,Mourning dove,90.0,80.0,14.0,2.0,5.0,0.6989700043360189,2.0755469613925306,31.3
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,americanus,Yellow-billed cuckoo,365.0,365.0,14.0,3.0,1.0,0.9294189257142927,1.761927838420529,5.0
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,erythropthalmus,Black-billed cuckoo,365.0,365.0,14.0,2.5,1.0,0.8692317197309762,1.5740312677277188,5.0
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,californianus,Greater roadrunner,365.0,365.0,20.0,4.0,1.5,1.146128035678238,2.575187844927661,9.0
Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,columbarius,Merlin,365.0,365.0,30.0,5.0,1.0,1.1139433523068367,2.290034611362518,12.7
Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,mexicanus,Prairie falcon,365.0,365.0,31.0,4.0,1.0,1.4857214264815801,2.9334872878487053,17.2
Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,peregrinus,Peregrine falcon,365.0,365.0,30.0,3.0,1.0,1.5740312677277188,2.9242792860618816,25.0
Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,rusticolus,Gyrfalcon,730.0,730.0,35.0,3.72,1.0,1.7166709755601355,3.1481397365012196,13.5
Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,sparverius,American kestrel,365.0,365.0,29.0,4.6,1.5,0.9542425094393249,2.0681858617461617,17.0
Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,californica,California quail,274.0,274.0,22.0,14.0,1.0,0.7781512503836436,2.1398790864012365,9.6
Animalia,Chordata,Aves,Galliformes,Phasianidae,Bonasa,umbellus,Ruffed grouse,120.0,120.0,24.0,11.0,1.0,1.0791812460476249,2.7259116322950483,11.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Centrocercus,urophasianus,Sage grouse,365.0,365.0,26.0,7.0,1.0,1.4842998393467859,3.2854447829074154,7.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Dendragapus,obscurus,Blue grouse,365.0,365.0,26.0,8.0,1.0,1.354108439147401,3.0246908623554307,14.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Falcipennis,canadensis,Spruce grouse,365.0,365.0,20.0,5.0,1.0,1.1760912590556813,2.620448384711709,13.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,lagopus,Willow ptarmigan,365.0,365.0,21.0,6.0,1.0,1.1679078100014801,2.7751551649350983,9.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,leucura,White-tailed ptarmigan,365.0,365.0,23.0,6.0,1.0,1.110589710299249,2.513217600067939,15.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,gallopavo,Wild turkey,304.0,365.0,28.0,11.0,1.0,1.6720978579357175,3.781755374652469,13.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Pavo,cristatus,Indian peafowl,730.0,730.0,29.0,5.0,1.0,2.0791812460476247,3.6232492903979003,23.2
Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdix,perdix,Grey partridge,365.0,365.0,24.0,16.0,1.0,1.0,2.69196510276736,5.2
Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,colchicus,Common pheasant,240.0,240.0,24.0,11.0,1.0,1.2671717284030137,3.039334788738086,27.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,cupido,Greater prairie chicken,365.0,183.0,23.0,13.0,1.0,1.0606978403536116,2.958085848521085,5.0
Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,phasianellus,Sharp-tailed grouse,180.0,180.0,23.0,12.0,1.0,1.1072099696478683,2.958085848521085,7.5
Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,arctica,Black-throated diver,1095.0,1095.0,29.0,1.74,2.0,1.8593184650971162,3.4352071032407476,28.0
Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,immer,Great northern diver,1461.0,1461.0,28.0,2.0,1.0,1.972665592266111,3.532117116248804,24.1
Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,stellata,Red-throated diver,1095.0,1095.0,28.0,2.0,1.0,1.7387805584843692,3.2591158441850663,24.0
Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,americana,Whooping crane,1460.0,1460.0,31.0,2.0,1.0,2.1760912590556813,3.8750612633917,40.0
Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,canadensis,Sandhill crane,1095.0,1095.0,29.0,2.0,1.0,2.0576661039098294,3.5899496013257077,36.6
Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,American coot,365.0,365.0,23.0,10.0,2.0,1.3117538610557542,2.653983907374069,22.3
Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,chloropus,Common moorhen,365.0,365.0,19.0,9.0,2.0,1.0530784434834197,2.593286067020457,18.6
Animalia,Chordata,Aves,Passeriformes,Alaudidae,Eremophila,alpestris,Horned lark,365.0,365.0,11.0,43.0,1.5,0.437750562820388,1.5250448070368452,8.0
Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,cedrorum,Cedar waxwing,365.0,365.0,14.0,4.0,2.0,0.4913616938342727,1.4771212547196624,8.2
Animalia,Chordata,Aves,Passeriformes,Calcariidae,Calcarius,pictus,Smith's longspur,365.0,365.0,12.0,4.0,1.0,0.414973347970818,1.4256972133625911,5.0
Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,nivalis,Snow bunting,365.0,365.0,12.0,5.0,1.0,0.47712125471966244,1.6211762817750353,9.6
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,cardinalis,Northern cardinal,365.0,365.0,12.0,3.0,2.0,0.5440680443502757,1.6294095991027189,28.5
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,amoena,Lazuli bunting,365.0,365.0,12.0,4.0,1.0,0.11394335230683679,1.1804126328383238,9.9
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,ciris,Painted bunting,365.0,365.0,11.0,4.0,2.0,0.3010299956639812,1.1687920203141817,12.0
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,cyanea,Indigo bunting,365.0,365.0,12.0,3.5,1.0,0.3222192947339193,1.1760912590556813,11.0
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,ludovicianus,Rose-breasted grosbeak,365.0,365.0,12.0,4.0,1.0,0.6532125137753437,1.6750906226358344,24.0
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,melanocephalus,Black-headed grosbeak,365.0,365.0,12.0,3.0,1.0,0.47712125471966244,1.6232492903979006,25.0
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,olivacea,Scarlet tanager,365.0,365.0,13.0,4.0,1.0,0.4727564493172124,1.462397997898956,11.9
